chrom,chromStart,chromEnd,strand,A549
chr11,72241677,72241933,-,False
chr11,72243972,72244228,-,False
chr11,72244166,72244422,-,False
chr11,72358959,72359215,-,False
chr11,72359162,72359418,-,False
chr11,72434483,72434739,-,True
chr11,72434604,72434860,-,False
chr11,72434625,72434881,-,False
chr11,72584749,72585005,-,False
chr11,72589786,72590042,-,False
chr11,72590311,72590567,-,False
chr11,72590340,72590596,-,False
chr11,72590381,72590637,-,False
chr11,72590433,72590689,-,False
chr11,72642407,72642663,-,False
chr11,72642450,72642706,-,False
chr11,72674393,72674649,-,False
chr11,72674439,72674695,-,False
chr11,72674716,72674972,-,False
chr11,72703357,72703613,-,False
chr11,72703385,72703641,-,False
chr11,72712338,72712594,-,False
chr11,72721858,72722114,-,False
chr11,72721905,72722161,-,False
chr11,72722222,72722478,-,False
chr11,72722248,72722504,-,True
chr11,72722301,72722557,-,True
chr11,72726743,72726999,-,False
chr11,72752376,72752632,-,True
chr11,72781184,72781440,-,False
chr11,72781211,72781467,-,False
chr11,72781585,72781841,-,False
chr11,72781697,72781953,-,False
chr11,72781713,72781969,-,False
chr11,72781833,72782089,-,False
chr11,72781858,72782114,-,True
chr11,72782600,72782856,-,False
chr11,72782623,72782879,-,False
chr11,72785931,72786187,-,False
chr11,72785976,72786232,-,False
chr11,72793593,72793849,-,False
chr11,72793636,72793892,-,False
chr11,73141275,73141531,-,False
chr11,73141472,73141728,-,False
chr11,73141916,73142172,-,False
chr11,73141977,73142233,-,False
chr11,73142032,73142288,-,False
chr11,73142058,73142314,-,False
chr11,73142126,73142382,-,False
chr11,73142222,73142478,-,True
chr11,73142310,73142566,-,False
chr11,73142349,73142605,-,True
chr11,73142378,73142634,-,False
chr11,73142453,73142709,-,False
chr11,73142472,73142728,-,False
chr11,73142505,73142761,-,False
chr11,73468901,73469157,-,False
chr11,73597944,73598200,-,False
chr11,73597971,73598227,-,False
chr11,73598004,73598260,-,False
chr11,73598031,73598287,-,False
chr11,73598067,73598323,-,True
chr11,73598183,73598439,-,True
chr11,73598231,73598487,-,False
chr11,73677482,73677738,-,False
chr11,73677728,73677984,-,False
chr11,73677799,73678055,-,False
chr11,73677856,73678112,-,False
chr11,73677894,73678150,-,False
chr11,73760654,73760910,-,False
chr11,73761034,73761290,-,True
chr11,73761051,73761307,-,True
chr11,73876124,73876380,-,False
chr11,73876800,73877056,-,True
chr11,73976869,73977125,-,False
chr11,73976887,73977143,-,False
chr11,73976922,73977178,-,False
chr11,73976952,73977208,-,False
chr11,73982833,73983089,-,True
chr11,73983194,73983450,-,False
chr11,73983212,73983468,-,False
chr11,73983301,73983557,-,False
chr11,74009077,74009333,-,False
chr11,74009231,74009487,-,False
chr11,74133492,74133748,-,False
chr11,74133648,74133904,-,False
chr11,74170871,74171127,-,True
chr11,74170902,74171158,-,False
chr11,74170922,74171178,-,False
chr11,74170935,74171191,-,False
chr11,74170953,74171209,-,False
chr11,74170985,74171241,-,True
chr11,74171012,74171268,-,False
chr11,74171168,74171424,-,False
chr11,74171204,74171460,-,False
chr11,74311613,74311869,-,True
chr11,74398377,74398633,-,True
chr11,74462114,74462370,-,False
chr11,74462196,74462452,-,False
chr11,74467537,74467793,-,False
chr11,74493675,74493931,-,False
chr11,74493697,74493953,-,True
chr11,74697832,74698088,-,False
chr11,74731171,74731427,-,False
chr11,74731416,74731672,-,False
chr11,74731444,74731700,-,False
chr11,74731482,74731738,-,False
chr11,74731622,74731878,-,False
chr11,74949058,74949314,-,True
chr11,74949114,74949370,-,True
chr11,75096888,75097144,-,False
chr11,75263736,75263992,-,False
chr11,75303662,75303918,-,False
chr11,75306690,75306946,-,False
chr11,75351617,75351873,-,True
chr11,75351642,75351898,-,True
chr11,75351686,75351942,-,True
chr11,75351785,75352041,-,True
chr11,75351935,75352191,-,False
chr11,75352058,75352314,-,False
chr11,75352194,75352450,-,False
chr11,75352231,75352487,-,False
chr11,75429869,75430125,-,False
chr11,75429921,75430177,-,False
chr11,75429940,75430196,-,False
chr11,75429972,75430228,-,False
chr11,75430161,75430417,-,False
chr11,75490710,75490966,-,False
chr11,75490746,75491002,-,False
chr11,75525857,75526113,-,False
chr11,75525925,75526181,-,False
chr11,75599052,75599308,-,False
chr11,75668003,75668259,-,False
chr11,75668080,75668336,-,False
chr11,75668550,75668806,-,False
chr11,75668567,75668823,-,False
chr11,75669176,75669432,-,False
chr11,75814753,75815009,-,False
chr11,75814769,75815025,-,False
chr11,76206485,76206741,-,False
chr11,76206525,76206781,-,False
chr11,76210756,76211012,-,False
chr11,76380985,76381241,-,True
chr11,76669900,76670156,-,False
chr11,76669952,76670208,-,False
chr11,76669985,76670241,-,False
chr11,76670010,76670266,-,False
chr11,76670651,76670907,-,False
chr11,76670737,76670993,-,False
chr11,76783036,76783292,-,True
chr11,77379281,77379537,-,False
chr11,77379363,77379619,-,False
chr11,77411883,77412139,-,True
chr11,77412020,77412276,-,False
chr11,77473525,77473781,-,False
chr11,77473536,77473792,-,False
chr11,77473570,77473826,-,False
chr11,77473694,77473950,-,True
chr11,77473833,77474089,-,False
chr11,77473869,77474125,-,False
chr11,77473918,77474174,-,True
chr11,77473984,77474240,-,False
chr11,77474012,77474268,-,False
chr11,77474049,77474305,-,False
chr11,77474087,77474343,-,False
chr11,77474105,77474361,-,False
chr11,77474122,77474378,-,False
chr11,77474316,77474572,-,False
chr11,77622650,77622906,-,False
chr11,77637240,77637496,-,False
chr11,77637754,77638010,-,True
chr11,77637776,77638032,-,True
chr11,77735164,77735420,-,False
chr11,77735230,77735486,-,True
chr11,77820711,77820967,-,True
chr11,77820812,77821068,-,False
chr11,77820984,77821240,-,False
chr11,77821004,77821260,-,False
chr11,77994641,77994897,-,True
chr11,77994818,77995074,-,False
chr11,77994841,77995097,-,False
chr11,78023214,78023470,-,False
chr11,78079787,78080043,-,False
chr11,78079824,78080080,-,True
chr11,78079890,78080146,-,True
chr11,78080064,78080320,-,False
chr11,78080110,78080366,-,False
chr11,78139583,78139839,-,True
chr11,78188610,78188866,-,True
chr11,78341877,78342133,-,False
chr11,78341910,78342166,-,False
chr11,78417727,78417983,-,False
chr11,78417765,78418021,-,True
chr11,78417885,78418141,-,False
chr11,78429779,78430035,-,False
chr11,78429805,78430061,-,False
chr11,78429836,78430092,-,False
chr11,78429874,78430130,-,False
chr11,78574696,78574952,-,False
chr11,78574748,78575004,-,False
chr11,78574759,78575015,-,True
chr11,78962175,78962431,-,False
chr11,79440605,79440861,-,False
chr11,79440654,79440910,-,False
chr11,79440678,79440934,-,False
chr11,79440926,79441182,-,False
chr11,79440950,79441206,-,False
chr11,79440981,79441237,-,False
chr11,79441016,79441272,-,False
chr11,79441047,79441303,-,False
chr11,82733624,82733880,-,False
chr11,82733743,82733999,-,False
chr11,82733832,82734088,-,False
chr11,82733850,82734106,-,False
chr11,82733887,82734143,-,False
chr11,82845812,82846068,-,False
chr11,82846131,82846387,-,False
chr11,82900406,82900662,-,True
chr11,82901507,82901763,-,False
chr11,82901594,82901850,-,False
chr11,82901636,82901892,-,False
chr11,82901667,82901923,-,False
chr11,82901685,82901941,-,False
chr11,82970681,82970937,-,False
chr11,82997245,82997501,-,False
chr11,82997364,82997620,-,False
chr11,82997393,82997649,-,False
chr11,82997477,82997733,-,False
chr11,83034196,83034452,-,False
chr11,83034260,83034516,-,False
chr11,83035545,83035801,-,False
chr11,83071792,83072048,-,False
chr11,83071819,83072075,-,True
chr11,83071910,83072166,-,False
chr11,83193626,83193882,-,True
chr11,83285665,83285921,-,False
chr11,83285753,83286009,-,False
chr11,83285936,83286192,-,True
chr11,83285953,83286209,-,False
chr11,83285970,83286226,-,True
chr11,83285998,83286254,-,True
chr11,83286003,83286259,-,True
chr11,83286328,83286584,-,True
chr11,83286377,83286633,-,False
chr11,83456611,83456867,-,False
chr11,83456645,83456901,-,False
chr11,83456674,83456930,-,False
chr11,83456723,83456979,-,False
chr11,83456807,83457063,-,False
chr11,83456837,83457093,-,False
chr11,83456970,83457226,-,False
chr11,83682237,83682493,-,False
chr11,83682260,83682516,-,False
chr11,83682314,83682570,-,False
chr11,83682386,83682642,-,False
chr11,83682414,83682670,-,False
chr11,83724923,83725179,-,False
chr11,83725064,83725320,-,False
chr11,83725323,83725579,-,False
chr11,83725421,83725677,-,False
chr11,84166998,84167254,-,False
chr11,84273259,84273515,-,False
chr11,84273299,84273555,-,False
chr11,84317137,84317393,-,False
chr11,84317296,84317552,-,False
chr11,84317351,84317607,-,False
chr11,84437522,84437778,-,False
chr11,84437555,84437811,-,False
chr11,84437800,84438056,-,False
chr11,84437826,84438082,-,False
chr11,84720416,84720672,-,False
chr11,84720714,84720970,-,False
chr11,84720848,84721104,-,False
chr11,84720900,84721156,-,False
chr11,84923116,84923372,-,False
chr11,84923173,84923429,-,False
chr11,84923194,84923450,-,False
chr11,84923220,84923476,-,False
chr11,84923235,84923491,-,False
chr11,84923286,84923542,-,False
chr11,84923365,84923621,-,False
chr11,84923375,84923631,-,False
chr11,84923403,84923659,-,False
chr11,85132982,85133238,-,False
chr11,85133127,85133383,-,False
chr11,85133400,85133656,-,False
chr11,85627267,85627523,-,False
chr11,85627292,85627548,-,False
chr11,85627322,85627578,-,False
chr11,85627791,85628047,-,False
chr11,85628323,85628579,-,False
chr11,85628356,85628612,-,False
chr11,85664193,85664449,-,False
chr11,85664984,85665240,-,False
chr11,85665053,85665309,-,False
chr11,85665077,85665333,-,True
chr11,85682843,85683099,-,False
chr11,85686124,85686380,-,False
chr11,85704881,85705137,-,False
chr11,85705275,85705531,-,False
chr11,85705494,85705750,-,False
chr11,85705505,85705761,-,False
chr11,85705599,85705855,-,False
chr11,85718474,85718730,-,False
chr11,85718887,85719143,-,False
chr11,85718897,85719153,-,False
chr11,85718939,85719195,-,False
chr11,85719045,85719301,-,False
chr11,85719120,85719376,-,False
chr11,85719161,85719417,-,False
chr11,85719256,85719512,-,False
chr11,85719278,85719534,-,False
chr11,85719313,85719569,-,False
chr11,85811132,85811388,-,True
chr11,85811162,85811418,-,False
chr11,85990004,85990260,-,False
chr11,86068689,86068945,-,False
chr11,86068744,86069000,-,False
chr11,86068818,86069074,-,False
chr11,86068944,86069200,-,False
chr11,86068973,86069229,-,False
chr11,86069044,86069300,-,True
chr11,86069217,86069473,-,False
chr11,86069847,86070103,-,False
chr11,86672030,86672286,-,False
chr11,86672115,86672371,-,True
chr11,86672328,86672584,-,True
chr11,86672404,86672660,-,False
chr11,86672419,86672675,-,False
chr11,86672443,86672699,-,False
chr11,86672608,86672864,-,False
chr11,86672630,86672886,-,False
chr11,86949403,86949659,-,False
chr11,86955016,86955272,-,False
chr11,86955385,86955641,-,False
chr11,86955458,86955714,-,False
chr11,88175432,88175688,-,True
chr11,88337682,88337938,-,True
chr11,88337728,88337984,-,True
chr11,88337752,88338008,-,True
chr11,88337798,88338054,-,False
chr11,88338127,88338383,-,False
chr11,89063635,89063891,-,False
chr11,89065954,89066210,-,False
chr11,89065970,89066226,-,False
chr11,89490553,89490809,-,False
chr11,89490668,89490924,-,False
chr11,89490689,89490945,-,False
chr11,89490715,89490971,-,False
chr11,89490756,89491012,-,False
chr11,89490971,89491227,-,False
chr11,89491288,89491544,-,False
chr11,89491320,89491576,-,False
chr11,89491340,89491596,-,False
chr11,89491396,89491652,-,False
chr11,89491412,89491668,-,False
chr11,89491470,89491726,-,False
chr11,89491499,89491755,-,False
chr11,89491658,89491914,-,False
chr11,90223036,90223292,-,True
chr11,90223060,90223316,-,True
chr11,92915618,92915874,-,False
chr11,93197333,93197589,-,False
chr11,93197390,93197646,-,False
chr11,93197878,93198134,-,True
chr11,93197932,93198188,-,True
chr11,93522899,93523155,-,False
chr11,93537892,93538148,-,False
chr11,93543309,93543565,-,False
chr11,93543348,93543604,-,False
chr11,93543382,93543638,-,False
chr11,93543416,93543672,-,False
chr11,93731096,93731352,-,False
chr11,93732130,93732386,-,False
chr11,93732496,93732752,-,False
chr11,93733294,93733550,-,False
chr11,93735233,93735489,-,False
chr11,93738223,93738479,-,False
chr11,93741170,93741426,-,False
chr11,93741479,93741735,-,True
chr11,93784833,93785089,-,False
chr11,93850560,93850816,-,False
chr11,94401014,94401270,-,False
chr11,94401133,94401389,-,False
chr11,94401415,94401671,-,False
chr11,94401480,94401736,-,False
chr11,94493777,94494033,-,False
chr11,94493798,94494054,-,True
chr11,94493863,94494119,-,True
chr11,94740305,94740561,-,False
chr11,94973541,94973797,-,True
chr11,95231023,95231279,-,False
chr11,95231048,95231304,-,False
chr11,95231190,95231446,-,True
chr11,95231401,95231657,-,False
chr11,95231444,95231700,-,False
chr11,95232462,95232718,-,False
chr11,95232503,95232759,-,False
chr11,95789475,95789731,-,False
chr11,95789743,95789999,-,True
chr11,95790336,95790592,-,False
chr11,95923853,95924109,-,False
chr11,95923960,95924216,-,True
chr11,95924046,95924302,-,False
chr11,95924067,95924323,-,True
chr11,95924464,95924720,-,False
chr11,96341757,96342013,-,False
chr11,96341776,96342032,-,False
chr11,96341942,96342198,-,False
chr11,96341966,96342222,-,False
chr11,96342004,96342260,-,False
chr11,96342330,96342586,-,False
chr11,96343010,96343266,-,False
chr11,96343113,96343369,-,False
chr11,96343142,96343398,-,False
chr11,96343170,96343426,-,False
chr11,96343306,96343562,-,False
chr11,96389402,96389658,-,False
chr11,96389777,96390033,-,False
chr11,96389813,96390069,-,False
chr11,96389858,96390114,-,True
chr11,96389938,96390194,-,False
chr11,96506916,96507172,-,False
chr11,101064328,101064584,-,False
chr11,101126059,101126315,-,False
chr11,101128948,101129204,-,False
chr11,101128966,101129222,-,False
chr11,101129004,101129260,-,False
chr11,101129026,101129282,-,False
chr11,101129044,101129300,-,False
chr11,101129071,101129327,-,False
chr11,101129117,101129373,-,False
chr11,101129691,101129947,-,False
chr11,101129714,101129970,-,False
chr11,101129742,101129998,-,False
chr11,101129793,101130049,-,False
chr11,101129806,101130062,-,False
chr11,101583515,101583771,-,False
chr11,101583796,101584052,-,False
chr11,101583817,101584073,-,False
chr11,101583902,101584158,-,False
chr11,101583927,101584183,-,False
chr11,101583948,101584204,-,False
chr11,101584000,101584256,-,False
chr11,101907953,101908209,-,False
chr11,102398563,102398819,-,False
chr11,102451850,102452106,-,False
chr11,102452679,102452935,-,True
chr11,102452705,102452961,-,True
chr11,102452758,102453014,-,True
chr11,102452851,102453107,-,True
chr11,102453009,102453265,-,True
chr11,102453054,102453310,-,False
chr11,102470381,102470637,-,False
chr11,102530738,102530994,-,True
chr11,102530803,102531059,-,True
chr11,102705737,102705993,-,False
chr11,102724950,102725206,-,False
chr11,102780612,102780868,-,False
chr11,102795211,102795467,-,False
chr11,102795253,102795509,-,False
chr11,102795278,102795534,-,False
chr11,102795489,102795745,-,False
chr11,102795521,102795777,-,False
chr11,102795558,102795814,-,False
chr11,102795583,102795839,-,False
chr11,102795608,102795864,-,False
chr11,102796690,102796946,-,False
chr11,102796703,102796959,-,False
chr11,102796746,102797002,-,False
chr11,102796773,102797029,-,False
chr11,102797040,102797296,-,False
chr11,102797129,102797385,-,False
chr11,102797285,102797541,-,False
chr11,102797343,102797599,-,False
chr11,102797435,102797691,-,False
chr11,102797454,102797710,-,False
chr11,102797469,102797725,-,False
chr11,102797503,102797759,-,False
chr11,102797870,102798126,-,False
chr11,102798148,102798404,-,False
chr11,102843597,102843853,-,False
chr11,102874974,102875230,-,False
chr11,102955725,102955981,-,False
chr11,103092089,103092345,-,True
chr11,103092124,103092380,-,True
chr11,103092145,103092401,-,True
chr11,103092200,103092456,-,True
chr11,104163934,104164190,-,False
chr11,104164020,104164276,-,True
chr11,104164099,104164355,-,True
chr11,104164133,104164389,-,True
chr11,104164291,104164547,-,False
chr11,104164327,104164583,-,False
chr11,104164360,104164616,-,True
chr11,104609291,104609547,-,False
chr11,104609334,104609590,-,False
chr11,104609348,104609604,-,False
chr11,104609362,104609618,-,False
chr11,104898430,104898686,-,False
chr11,104898472,104898728,-,False
chr11,104918137,104918393,-,False
chr11,104954948,104955204,-,False
chr11,104968147,104968403,-,False
chr11,104968533,104968789,-,True
chr11,105023159,105023415,-,False
chr11,105034852,105035108,-,False
chr11,105035141,105035397,-,False
chr11,105045316,105045572,-,False
chr11,105071529,105071785,-,False
chr11,105101455,105101711,-,False
chr11,105139750,105140006,-,False
chr11,106022189,106022445,-,False
chr11,106022210,106022466,-,True
chr11,106077313,106077569,-,True
chr11,106077359,106077615,-,False
chr11,106077402,106077658,-,False
chr11,107018313,107018569,-,False
chr11,107018373,107018629,-,False
chr11,107018399,107018655,-,False
chr11,107018431,107018687,-,False
chr11,107018461,107018717,-,False
chr11,107018490,107018746,-,False
chr11,107018526,107018782,-,False
chr11,107457801,107458057,-,True
chr11,107565717,107565973,-,True
chr11,107707969,107708225,-,False
chr11,107712049,107712305,-,False
chr11,107719679,107719935,-,False
chr11,107792159,107792415,-,True
chr11,107858564,107858820,-,False
chr11,107858778,107859034,-,True
chr11,107858817,107859073,-,True
chr11,107858858,107859114,-,False
chr11,107858942,107859198,-,False
chr11,107859150,107859406,-,False
chr11,107859161,107859417,-,False
chr11,107859207,107859463,-,False
chr11,108222602,108222858,-,True
chr11,108222654,108222910,-,False
chr11,108467400,108467656,-,False
chr11,108467421,108467677,-,False
chr11,108467466,108467722,-,False
chr11,108467491,108467747,-,True
chr11,108498146,108498402,-,False
chr11,108498374,108498630,-,True
chr11,108498436,108498692,-,False
chr11,108498541,108498797,-,False
chr11,108498582,108498838,-,False
chr11,108538168,108538424,-,False
chr11,108552199,108552455,-,False
chr11,108552223,108552479,-,False
chr11,108568028,108568284,-,False
chr11,108568120,108568376,-,False
chr11,108568252,108568508,-,False
chr11,108568270,108568526,-,False
chr11,108593467,108593723,-,False
chr11,108593554,108593810,-,False
chr11,108593594,108593850,-,False
chr11,108593676,108593932,-,False
chr11,108593717,108593973,-,False
chr11,108593742,108593998,-,False
chr11,110258197,110258453,-,False
chr11,110258299,110258555,-,False
chr11,110258363,110258619,-,False
chr11,110296577,110296833,-,True
chr11,110296606,110296862,-,True
chr11,110296627,110296883,-,True
chr11,110296908,110297164,-,False
chr11,110296942,110297198,-,False
chr11,110296970,110297226,-,False
chr11,110711818,110712074,-,False
chr11,110712400,110712656,-,False
chr11,111097369,111097625,-,False
chr11,111299666,111299922,-,True
chr11,111299801,111300057,-,False
chr11,111305014,111305270,-,False
chr11,111305050,111305306,-,False
chr11,111305338,111305594,-,False
chr11,111305359,111305615,-,False
chr11,111305379,111305635,-,False
chr11,111305420,111305676,-,False
chr11,111305489,111305745,-,False
chr11,111359354,111359610,-,False
chr11,111359384,111359640,-,False
chr11,111379268,111379524,-,False
chr11,111449999,111450255,-,False
chr11,111512360,111512616,-,False
chr11,111512371,111512627,-,False
chr11,111766019,111766275,-,False
chr11,111766048,111766304,-,False
chr11,111766359,111766615,-,True
chr11,111766649,111766905,-,False
chr11,111783980,111784236,-,False
chr11,111814631,111814887,-,False
chr11,111814665,111814921,-,False
chr11,111814696,111814952,-,False
chr11,111814734,111814990,-,False
chr11,111845389,111845645,-,False
chr11,111845675,111845931,-,False
chr11,111871271,111871527,-,True
chr11,111871484,111871740,-,True
chr11,111871530,111871786,-,True
chr11,111871573,111871829,-,True
chr11,111879043,111879299,-,False
chr11,111879154,111879410,-,False
chr11,111910629,111910885,-,False
chr11,111910659,111910915,-,False
chr11,111910682,111910938,-,False
chr11,111910711,111910967,-,False
chr11,111910730,111910986,-,False
chr11,111910790,111911046,-,False
chr11,111910838,111911094,-,False
chr11,111910886,111911142,-,False
chr11,111911760,111912016,-,True
chr11,111911972,111912228,-,False
chr11,111912871,111913127,-,False
chr11,111913134,111913390,-,False
chr11,111913195,111913451,-,False
chr11,111913281,111913537,-,False
chr11,111923729,111923985,-,True
chr11,112073992,112074248,-,False
chr11,112074239,112074495,-,False
chr11,112086727,112086983,-,True
chr11,112086789,112087045,-,False
chr11,112086796,112087052,-,False
chr11,112164038,112164294,-,True
chr11,112164057,112164313,-,True
chr11,112164080,112164336,-,True
chr11,112164108,112164364,-,True
chr11,112164306,112164562,-,False
chr11,112164375,112164631,-,False
chr11,112164394,112164650,-,False
chr11,113273858,113274114,-,False
chr11,113447628,113447884,-,False
chr11,113447649,113447905,-,False
chr11,113447708,113447964,-,False
chr11,113447715,113447971,-,False
chr11,113447732,113447988,-,False
chr11,113447746,113448002,-,False
chr11,113447756,113448012,-,False
chr11,113447772,113448028,-,False
chr11,113475241,113475497,-,False
chr11,113475273,113475529,-,False
chr11,113475391,113475647,-,False
chr11,113475408,113475664,-,False
chr11,113706292,113706548,-,False
chr11,113706330,113706586,-,False
chr11,113773668,113773924,-,True
chr11,113773759,113774015,-,False
chr11,113773769,113774025,-,False
chr11,113875490,113875746,-,True
chr11,113875555,113875811,-,True
chr11,114400365,114400621,-,False
chr11,114400445,114400701,-,True
chr11,114400526,114400782,-,False
chr11,114400535,114400791,-,False
chr11,114400548,114400804,-,False
chr11,114559848,114560104,-,False
chr11,114559866,114560122,-,False
chr11,114595675,114595931,-,False
chr11,114595749,114596005,-,False
chr11,114595755,114596011,-,False
chr11,114595776,114596032,-,False
chr11,115175368,115175624,-,False
chr11,115193865,115194121,-,False
chr11,115194094,115194350,-,False
chr11,115194125,115194381,-,False
chr11,115214636,115214892,-,False
chr11,115214709,115214965,-,False
chr11,115256906,115257162,-,False
chr11,115287473,115287729,-,False
chr11,115504408,115504664,-,True
chr11,115760151,115760407,-,False
chr11,115760182,115760438,-,False
chr11,115760607,115760863,-,False
chr11,116500677,116500933,-,False
chr11,116772972,116773228,-,True
chr11,116787993,116788249,-,True
chr11,116788042,116788298,-,False
chr11,116791877,116792133,-,False
chr11,116792386,116792642,-,False
chr11,116792413,116792669,-,False
chr11,116821455,116821711,-,False
chr11,116821718,116821974,-,False
chr11,116821868,116822124,-,False
chr11,116822693,116822949,-,False
chr11,116822732,116822988,-,False
chr11,116822768,116823024,-,False
chr11,116823262,116823518,-,False
chr11,116823293,116823549,-,False
chr11,116823320,116823576,-,False
chr11,116823334,116823590,-,False
chr11,116823388,116823644,-,False
chr11,116823407,116823663,-,False
chr11,116837111,116837367,-,False
chr11,116837146,116837402,-,False
chr11,116837614,116837870,-,False
chr11,116837650,116837906,-,False
chr11,117098415,117098671,-,True
chr11,117098452,117098708,-,False
chr11,117232052,117232308,-,True
chr11,117232492,117232748,-,False
chr11,117288784,117289040,-,False
chr11,117295545,117295801,-,False
chr11,117295560,117295816,-,False
chr11,117299687,117299943,-,False
chr11,117316230,117316486,-,True
chr11,117797170,117797426,-,True
chr11,117797533,117797789,-,False
chr11,117817467,117817723,-,False
chr11,117817501,117817757,-,False
chr11,117824518,117824774,-,True
chr11,117824530,117824786,-,True
chr11,117824550,117824806,-,True
chr11,117824700,117824956,-,True
chr11,117824734,117824990,-,True
chr11,117824832,117825088,-,True
chr11,117824853,117825109,-,True
chr11,117828038,117828294,-,False
chr11,117828050,117828306,-,False
chr11,117828072,117828328,-,True
chr11,117828133,117828389,-,False
chr11,117828207,117828463,-,False
chr11,117828705,117828961,-,False
chr11,117828723,117828979,-,False
chr11,117842049,117842305,-,False
chr11,117842114,117842370,-,False
chr11,117842159,117842415,-,False
chr11,117842239,117842495,-,False
chr11,117876612,117876868,-,False
chr11,117876683,117876939,-,False
chr11,117876727,117876983,-,False
chr11,117876816,117877072,-,False
chr11,117876873,117877129,-,False
chr11,117876892,117877148,-,False
chr11,117877364,117877620,-,False
chr11,117877391,117877647,-,False
chr11,117877423,117877679,-,False
chr11,117877463,117877719,-,False
chr11,117929380,117929636,-,False
chr11,118086895,118087151,-,False
chr11,118086935,118087191,-,False
chr11,118086957,118087213,-,False
chr11,118145413,118145669,-,False
chr11,118145469,118145725,-,False
chr11,118152775,118153031,-,False
chr11,118152870,118153126,-,False
chr11,118152879,118153135,-,False
chr11,118152938,118153194,-,False
chr11,118152974,118153230,-,False
chr11,118176436,118176692,-,False
chr11,118176451,118176707,-,False
chr11,118176469,118176725,-,False
chr11,118176558,118176814,-,False
chr11,118176579,118176835,-,False
chr11,118176661,118176917,-,False
chr11,118204536,118204792,-,False
chr11,118212197,118212453,-,False
chr11,118212925,118213181,-,False
chr11,118224625,118224881,-,False
chr11,118225003,118225259,-,False
chr11,118225041,118225297,-,False
chr11,118225086,118225342,-,False
chr11,118237127,118237383,-,False
chr11,118252281,118252537,-,True
chr11,118264235,118264491,-,False
chr11,118264247,118264503,-,False
chr11,118264267,118264523,-,False
chr11,118264282,118264538,-,False
chr11,118264404,118264660,-,False
chr11,118264445,118264701,-,False
chr11,118340497,118340753,-,False
chr11,118342616,118342872,-,False
chr11,118342645,118342901,-,False
chr11,118342693,118342949,-,False
chr11,118342740,118342996,-,False
chr11,118344264,118344520,-,False
chr11,118418954,118419210,-,False
chr11,118531101,118531357,-,False
chr11,118565891,118566147,-,True
chr11,118565992,118566248,-,True
chr11,118679637,118679893,-,False
chr11,118679683,118679939,-,False
chr11,118790923,118791179,-,True
chr11,118790963,118791219,-,True
chr11,118791119,118791375,-,True
chr11,118791694,118791950,-,False
chr11,118791737,118791993,-,False
chr11,118900673,118900929,-,False
chr11,118900917,118901173,-,False
chr11,118900997,118901253,-,False
chr11,118902692,118902948,-,False
chr11,118908429,118908685,-,False
chr11,118909992,118910248,-,False
chr11,118910011,118910267,-,False
chr11,118910497,118910753,-,True
chr11,118911122,118911378,-,False
chr11,118925916,118926172,-,True
chr11,118925976,118926232,-,True
chr11,119017662,119017918,-,False
chr11,119018034,119018290,-,False
chr11,119018331,119018587,-,True
chr11,119018613,119018869,-,True
chr11,119029404,119029660,-,False
chr11,119029434,119029690,-,False
chr11,119029470,119029726,-,False
chr11,119030732,119030988,-,False
chr11,119030774,119031030,-,False
chr11,119030849,119031105,-,True
chr11,119056855,119057111,-,True
chr11,119057081,119057337,-,True
chr11,119057106,119057362,-,True
chr11,119057169,119057425,-,True
chr11,119057185,119057441,-,True
chr11,119057218,119057474,-,False
chr11,119095457,119095713,-,True
chr11,119101067,119101323,-,False
chr11,119101086,119101342,-,False
chr11,119101373,119101629,-,True
chr11,119101795,119102051,-,False
chr11,119101814,119102070,-,True
chr11,119101865,119102121,-,True
chr11,119195835,119196091,-,False
chr11,119317119,119317375,-,True
chr11,119340452,119340708,-,False
chr11,119340544,119340800,-,False
chr11,119340815,119341071,-,False
chr11,119340917,119341173,-,False
chr11,119346136,119346392,-,False
chr11,119346608,119346864,-,False
chr11,119346655,119346911,-,False
chr11,119346695,119346951,-,False
chr11,119346711,119346967,-,False
chr11,119346732,119346988,-,False
chr11,119364139,119364395,-,False
chr11,119364166,119364422,-,False
chr11,119364224,119364480,-,False
chr11,119373193,119373449,-,False
chr11,119376253,119376509,-,False
chr11,119376271,119376527,-,False
chr11,119376294,119376550,-,False
chr11,119379061,119379317,-,False
chr11,119379095,119379351,-,False
chr11,119381561,119381817,-,False
chr11,119381601,119381857,-,False
chr11,119381629,119381885,-,False
chr11,119381649,119381905,-,False
chr11,119381715,119381971,-,False
chr11,119418264,119418520,-,False
chr11,119418583,119418839,-,False
chr11,119418669,119418925,-,False
chr11,119418794,119419050,-,False
chr11,119418961,119419217,-,False
chr11,119419028,119419284,-,False
chr11,119420893,119421149,-,False
chr11,119423162,119423418,-,False
chr11,119423193,119423449,-,False
chr11,119423515,119423771,-,False
chr11,119423914,119424170,-,False
chr11,119604378,119604634,-,True
chr11,120115405,120115661,-,False
chr11,120120881,120121137,-,False
chr11,120120930,120121186,-,False
chr11,120123026,120123282,-,False
chr11,120123089,120123345,-,False
chr11,120123305,120123561,-,False
chr11,120123897,120124153,-,False
chr11,120123935,120124191,-,False
chr11,120128445,120128701,-,False
chr11,120128798,120129054,-,False
chr11,120128831,120129087,-,True
chr11,120128903,120129159,-,False
